Date,Team,Opp.,GF,GA,Result,GFax,GAax,GDax,PTSax,Win Prob.,xGF,xGA,xPts,Lg.
Sep 6,Bradley University,University of Nebraska,4,1,Win,-3.8,-0.81,-2.99,0.049,98.6,7.8,1.81,2.951,M2
Sep 6,East Texas Baptist University,University of North Texas,2,4,Loss,-1.72,0.56,-2.28,-1.629,54.5,3.72,3.44,1.629,M2
Sep 6,North Carolina State University,High Point University,8,2,Win,2.78,-0.5,3.28,0.471,85.4,5.22,2.5,2.529,M2
Sep 6,University of Missouri,Southern Illinois University Edwardsville,2,1,Win,-0.82,-1.76,0.93,1.467,51.2,2.82,2.76,1.533,M2
Sep 6,University of Kentucky,University of Colorado,0,2,Loss,-5.85,-0.61,-5.24,-2.629,88.6,5.85,2.61,2.629,M2
Sep 7,East Texas Baptist University,University of North Texas,3,5,Loss,-0.72,1.56,-2.28,-1.629,54.5,3.72,3.44,1.629,M2
Sep 7,Bradley University,University of Nebraska,7,0,Win,-0.8,-1.81,1.01,0.049,98.6,7.8,1.81,2.951,M2
Sep 7,University of Missouri,Southern Illinois University Edwardsville,2,1,Win,-0.82,-1.76,0.93,1.467,51.2,2.82,2.76,1.533,M2
Sep 7,University of Kentucky,University of Colorado,7,1,Win,1.15,-1.61,2.76,0.371,88.6,5.85,2.61,2.629,M2
Sep 11,Concordia University of Wisconsin,Milwaukee School of Engineering,4,0,Win,-0.7,-1.13,0.43,0.177,95,4.7,1.13,2.823,M2
Sep 12,Illinois State University,University of Illinois,5,1,Win,2.53,-1.78,4.31,1.662,44.2,2.47,2.78,1.338,M2
Sep 12,Liberty University,University of Delaware,8,1,Win,2.75,-0.17,2.92,0.13,96.3,5.25,1.17,2.87,M2
Sep 13,Liberty University,University of Delaware,5,0,Win,-0.25,-1.17,0.92,0.13,96.3,5.25,1.17,2.87,M2
Sep 13,Saint Josephs University,Rowan University,3,4,Loss,-0.12,-0.9,0.78,-0.782,25,3.12,4.9,0.782,M2
Sep 13,Michigan State University,University of Michigan,2,1,OT Win,-2.1,-1.24,-0.86,0.058,65.7,3.1,2.24,1.942,M2
Sep 13,Virginia Tech,North Carolina State University,2,3,Loss,-1.42,0.16,-1.58,-1.779,59.9,3.42,2.84,1.779,M2
Sep 13,University of Illinois,Illinois State University,4,0,Win,1.1,-2.37,3.47,1.222,59.9,2.9,2.37,1.778,M2
Sep 13,Denison University,Ohio University,0,7,Loss,-1.75,1.72,-3.47,-0.247,7.3,1.75,5.28,0.247,M2
Sep 13,Texas A&M University,Oklahoma State University,6,1,Win,0.04,-0.37,0.42,0.106,97,5.96,1.37,2.894,M2
Sep 13,University of Arkansas,Southern Illinois University Edwardsville,3,4,Loss,-1.05,1.76,-2.81,-2.309,78.2,4.05,2.24,2.309,M2
Sep 13,Baylor University,Texas Christian University,5,11,Loss,1.98,3.02,-1.04,-0.152,4.5,3.02,7.98,0.152,M2
Sep 13,Idaho State University,Boise State University,0,14,Loss,-0.98,3.2,-4.18,-0,0,0.98,10.8,0,M2
Sep 13,Utah Valley University,Montana Tech,20,2,Win,11.03,-0.23,11.27,0.03,99.2,8.97,2.23,2.97,M2
Sep 13,Weber State University,Utah State University ,1,4,Loss,-4.49,-0.04,-4.45,-2.057,69.4,5.49,4.04,2.057,M2
Sep 13,DePaul University,Northern Michigan University,5,1,Win,0.7,-1.64,2.34,0.783,75.1,4.3,2.64,2.217,M2
Sep 13,University of Cincinnati,University of Wisconsin Milwaukee,16,1,Win,7.92,-0.26,8.18,0.017,99.5,8.08,1.26,2.983,M2
Sep 13,University of Denver,Colorado State University,6,2,Win,-2.76,-0.98,-1.79,0.082,97.6,8.76,2.98,2.918,M2
Sep 13,University of North Carolina Wilmington,University of North Carolina Charlotte,6,3,Win,0.13,0.79,-0.66,0.268,92,5.87,2.21,2.732,M2
Sep 13,University of Louisville,East Texas Baptist University,3,4,OT Loss,-4.52,1.12,-5.65,-1.934,98.1,7.52,1.88,2.934,M2
Sep 13,Metropolitan State University Denver,University of Colorado,6,3,Win,0.43,-2.67,3.1,1.539,48.6,5.57,5.67,1.461,M2
Sep 13,California State University Fullerton,University of Southern California,2,12,Loss,-0.12,7.77,-7.89,-0.586,18.2,2.12,4.23,0.586,M2
Sep 13,Loyola Marymount University,University of Texas,6,4,Win,2.12,-0.2,2.32,1.636,45.2,3.88,4.2,1.364,M2
Sep 13,University of Kentucky,Penn State University,4,1,Win,1.09,-1.76,2.85,1.423,52.7,2.91,2.76,1.577,M2
Sep 14,University of Cincinnati,University of Wisconsin Milwaukee,3,2,Win,-5.08,0.74,-5.82,0.017,99.5,8.08,1.26,2.983,M2
Sep 14,University of Arkansas,Southern Illinois University Edwardsville,4,2,Win,-0.05,-0.24,0.19,0.691,78.2,4.05,2.24,2.309,M2
Sep 14,DePaul University,Northern Michigan University,7,0,Win,2.7,-2.64,5.34,0.783,75.1,4.3,2.64,2.217,M2
Sep 14,University of Delaware,Georgetown University,1,2,OT Loss,-3.72,-6.95,3.24,0.527,14.9,4.72,7.95,0.473,M2
Sep 14,University of Colorado,University of Denver,8,3,Win,2.19,-1.59,3.78,1.042,65.9,5.81,4.59,1.958,M2
Sep 14,University of Louisville,Penn State University,3,4,OT Loss,-0.27,-0.39,0.11,-0.447,48.1,3.27,3.39,1.447,M2
Sep 14,Texas A&M University,Oklahoma State University,8,2,Win,2.04,0.63,1.42,0.106,97,5.96,1.37,2.894,M2
Sep 14,Denison University,Lewis University,6,4,Win,0.44,1.38,-0.94,0.433,86.6,5.56,2.62,2.567,M2
Sep 14,Virginia Tech,James Madison University,8,4,Win,2.97,2.59,0.38,0.202,94.1,5.03,1.41,2.798,M2
Sep 14,Idaho State University,Boise State University,1,20,Loss,0.02,9.2,-9.18,-0,0,0.98,10.8,0,M2
Sep 14,Utah Valley University,Montana Tech,7,2,Win,-1.97,-0.23,-1.73,0.03,99.2,8.97,2.23,2.97,M2
Sep 14,University of North Carolina Wilmington,University of North Carolina Charlotte,5,1,Win,-0.87,-1.21,0.34,0.268,92,5.87,2.21,2.732,M2
Sep 14,Eastern Washington University,University of Idaho,14,1,Win,10.42,-0.24,10.66,0.404,88,3.58,1.24,2.596,M2
Sep 14,California State University Fullerton,University of Southern California,9,5,Win,6.88,0.77,6.11,2.414,18.2,2.12,4.23,0.586,M2
Sep 14,California State University Northridge,University of Texas,4,8,Loss,1.88,2.27,-0.39,-0.268,8,2.12,5.73,0.268,M2
Sep 14,University of Kentucky,East Texas Baptist University,6,0,Win,-0.84,-1.53,0.69,0.071,98,6.84,1.53,2.929,M2
Sep 15,Denison University,Lewis University,6,2,Win,0.44,-0.62,1.06,0.433,86.6,5.56,2.62,2.567,M2
Sep 15,University of Louisville,Penn State University,4,5,Loss,0.73,1.61,-0.89,-1.447,48.1,3.27,3.39,1.447,M2
Sep 15,California State University Northridge,University of Texas,3,6,Loss,0.88,0.27,0.61,-0.268,8,2.12,5.73,0.268,M2
Sep 15,University of Kentucky,East Texas Baptist University,3,1,Win,-3.84,-0.53,-3.31,0.071,98,6.84,1.53,2.929,M2
Sep 15,West Virginia University,Ohio University,4,8,Loss,2.03,2.97,-0.94,-0.347,10.5,1.97,5.03,0.347,M2
Sep 15,College of The Holy Cross,Bentley University,5,2,Win,0.22,-1.5,1.72,0.974,68.4,4.78,3.5,2.026,M2
Sep 15,Eastern Washington University,University of Idaho,6,8,Loss,2.42,6.76,-4.34,-2.596,88,3.58,1.24,2.596,M2
Sep 18,University of Jamestown,North Dakota State University,4,3,OT Win,-0.03,0,-0.03,0.484,50.6,3.03,3,1.516,M2
Sep 19,Southern Methodist University,University of North Texas,3,7,Loss,-0.55,3.47,-4.03,-1.512,50.4,3.55,3.53,1.512,M2
Sep 19,University of Michigan,Bowling Green State University,5,2,Win,0.17,0.62,-0.45,0.22,93.6,4.83,1.38,2.78,M2
Sep 20,Southern Methodist University,University of North Texas,8,6,Win,4.45,2.47,1.97,1.488,50.4,3.55,3.53,1.512,M2
Sep 20,Concordia University of Wisconsin,University of Wisconsin,5,4,Win,3.31,1.32,1.99,2.054,30.2,1.69,2.68,0.946,M2
Sep 20,Millersville University,Penn State University,1,7,Loss,-0.16,1.78,-1.94,-0.131,3.7,1.16,5.22,0.131,M2
Sep 20,University of Delaware,Montclair State University,2,3,Loss,-1.2,-0.84,-0.37,-1.213,39.9,3.2,3.84,1.213,M2
Sep 20,Bradley University,University of Iowa,0,6,Loss,-1.58,-0.65,-0.93,-0.086,2.4,1.58,6.65,0.086,M2
Sep 20,University of Utah,Weber State University,5,6,OT Loss,-0.28,-1.2,0.91,-0.166,38.4,5.28,6.2,1.166,M2
Sep 20,Miami University,University of Cincinnati,4,1,Win,0.05,-1.22,1.27,0.715,77.5,3.95,2.22,2.285,M2
Sep 20,Indiana University,Ohio University,3,7,Loss,0.62,3.85,-3.23,-1.109,36.1,2.38,3.15,1.109,M2
Sep 20,Bowling Green State University,University of Michigan,1,4,Loss,-0.44,-0.63,0.19,-0.264,7.7,1.44,4.63,0.264,M2
Sep 20,Rowan University,North Carolina State University,3,7,Loss,0.59,1.96,-1.38,-0.485,15,2.41,5.04,0.485,M2
Sep 20,West Virginia University,Denison University,3,4,OT Loss,-1.37,-0.54,-0.82,-0.852,62.3,4.37,3.54,1.852,M2
Sep 20,Northern Michigan University,Southern Illinois University Edwardsville,5,3,Win,1.83,-1.31,3.15,1.996,32.6,3.17,4.31,1.004,M2
Sep 20,Texas Christian University,University of Texas,4,3,OT Win,-0.43,-1.27,0.83,0.859,37.4,3.43,4.27,1.141,M2
Sep 20,Rider University,Seton Hall University,14,0,Win,6.52,-1.08,7.6,0.021,99.4,7.48,1.08,2.979,M2
Sep 20,Milwaukee School of Engineering,University of Wisconsin LaCrosse,0,5,Loss,-2.24,1.85,-4.09,-1.038,33.6,2.24,3.15,1.038,M2
Sep 20,Waldorf University,Lake Region State College,5,3,Win,1.61,-2.35,3.97,2.258,23.7,3.39,5.35,0.742,M2
Sep 20,Michigan Technological University,University of Minnesota Duluth,1,4,Loss,-2.66,1.89,-4.54,-2.231,75.7,3.66,2.11,2.231,M2
Sep 20,Saint Anselm College,Bentley University,8,6,Win,4.34,1.24,3.11,1.953,34.1,3.66,4.76,1.047,M2
Sep 20,University of Wisconsin Oshkosh,University of Wisconsin Milwaukee,4,2,Win,-1.21,-0.67,-0.54,0.529,83.5,5.21,2.67,2.471,M2
Sep 20,Idaho State University,Utah Valley University,0,16,Loss,-1.49,5.67,-7.16,-0.001,0,1.49,10.33,0.001,M2
Sep 20,Boise State University,Montana State University,0,3,Loss,-3.25,-5.23,1.98,-0.156,4.7,3.25,8.23,0.156,M2
Sep 20,University of North Carolina Wilmington,University of North Carolina Chapel Hill,3,7,Loss,-0.05,2.2,-2.25,-0.786,25.1,3.05,4.8,0.786,M2
Sep 20,Colorado State University,University of Wyoming,4,5,Loss,-1.14,-2.67,1.53,-0.658,21,5.14,7.67,0.658,M2
Sep 20,University of Denver,University of Colorado,4,2,Win,-0.79,-3.58,2.8,1.803,39.4,4.79,5.58,1.197,M2
Sep 20,Marquette University,Roosevelt University,3,2,Win,-2.33,0.53,-2.86,0.179,94.8,5.33,1.47,2.821,M2
Sep 20,Illinois State University,Maryville University,2,3,OT Loss,-0.11,-2.48,2.38,0.487,15.8,2.11,4.48,0.513,M2
Sep 20,East Texas Baptist University,University of New Mexico,4,2,Win,0.45,-1.63,2.08,1.538,48.7,3.55,3.63,1.462,M2
Sep 20,University of California Berkeley,San Jose State University,6,0,Win,-0.69,-1.58,0.88,0.083,97.6,6.69,1.58,2.917,M2
Sep 20,California State University Fullerton,Loyola Marymount University,2,10,Loss,0.37,-0.05,0.42,-0.003,0.1,1.63,10.05,0.003,M2
Sep 21,Stevenson University,West Chester University,6,5,OT Win,1.95,1.56,0.39,0.684,43.5,3.05,3.44,1.316,M2
Sep 21,University of Wisconsin,Concordia University of Wisconsin,6,4,Win,3.2,2.38,0.82,0.854,73,2.8,1.62,2.146,M2
Sep 21,Northern Michigan University,Southern Illinois University Edwardsville,4,6,Loss,0.83,1.69,-0.85,-1.004,32.6,3.17,4.31,1.004,M2
Sep 21,Michigan Technological University,University of Minnesota Duluth,7,1,Win,3.34,-1.11,4.46,0.769,75.7,3.66,2.11,2.231,M2
Sep 21,Texas Christian University,University of Texas,7,8,OT Loss,3.57,2.73,0.83,-0.141,37.4,3.43,4.27,1.141,M2
Sep 21,Liberty University,Florida Gulf Coast University,4,2,Win,1.77,-0.36,2.13,1.571,47.4,2.23,2.36,1.429,M2
Sep 21,Indiana University,Ohio University,3,4,OT Loss,0.62,-0.15,0.77,-0.109,36.1,2.38,3.15,1.109,M2
Sep 21,Providence College,Sacred Heart University,6,5,Win,2.54,0.6,1.94,1.9,36,3.46,4.4,1.1,M2
Sep 21,Idaho State University,Utah Valley University,1,7,Loss,-0.49,-3.33,2.84,-0.001,0,1.49,10.33,0.001,M2
Sep 21,Waldorf University,Lake Region State College,1,4,Loss,-2.39,-1.35,-1.03,-0.742,23.7,3.39,5.35,0.742,M2
Sep 21,East Texas Baptist University,University of New Mexico,1,4,Loss,-2.55,0.37,-2.92,-1.462,48.7,3.55,3.63,1.462,M2
Sep 21,University of Cincinnati,Miami University,3,6,Loss,0.69,2.21,-1.53,-0.815,26,2.31,3.79,0.815,M2
Sep 21,Bradley University,University of Iowa,2,7,Loss,0.42,0.35,0.07,-0.086,2.4,1.58,6.65,0.086,M2
Sep 21,Milwaukee School of Engineering,University of Wisconsin LaCrosse,2,3,Loss,-0.24,-0.15,-0.09,-1.038,33.6,2.24,3.15,1.038,M2
Sep 21,West Virginia University,Denison University,6,3,Win,1.63,-0.54,2.18,1.148,62.3,4.37,3.54,1.852,M2
Sep 21,Saint Josephs University,Bryn Athyn College,6,2,Win,-0.66,-0.19,-0.47,0.167,95.1,6.66,2.19,2.833,M2
Sep 21,Illinois State University,Maryville University,0,2,Loss,-2.11,-2.48,0.38,-0.513,15.8,2.11,4.48,0.513,M2
Sep 21,University of Utah,Utah State University ,4,2,Win,-2.54,-3.96,1.42,1.291,57.2,6.54,5.96,1.709,M2
Sep 21,Rowan University,North Carolina State University,3,6,Loss,0.59,0.96,-0.38,-0.485,15,2.41,5.04,0.485,M2
Sep 21,Roosevelt University,Marquette University,1,4,Loss,-0.54,-1.12,0.58,-0.219,6.4,1.54,5.12,0.219,M2
Sep 21,University of Wisconsin Milwaukee,University of Wisconsin Oshkosh,3,7,Loss,0.22,2.01,-1.79,-0.625,19.7,2.78,4.99,0.625,M2
Sep 21,Montclair State University,University of Delaware,5,6,Loss,1,2.93,-1.93,-1.917,64.7,4,3.07,1.917,M2
Sep 21,Seton Hall University,Rider University,1,4,Loss,-0.13,-3.23,3.1,-0.028,0.8,1.13,7.23,0.028,M2
Sep 21,University of Wyoming,University of Denver,2,5,Loss,-2.2,-2.49,0.28,-0.45,14.1,4.2,7.49,0.45,M2
Sep 21,Boise State University,Montana State University,0,6,Loss,-3.25,-2.23,-1.02,-0.156,4.7,3.25,8.23,0.156,M2
Sep 21,University of North Carolina Wilmington,University of North Carolina Chapel Hill,3,2,OT Win,-1.05,-2.8,1.75,1.214,25.1,3.05,4.8,0.786,M2
Sep 21,University of California Berkeley,San Jose State University,9,0,Win,2.31,-1.58,3.88,0.083,97.6,6.69,1.58,2.917,M2
Sep 22,Southern Methodist University,Texas Christian University,1,4,Loss,-2.26,-1.01,-1.25,-0.801,25.7,3.26,5.01,0.801,M2
Sep 22,Liberty University,Florida Gulf Coast University,6,5,Win,3.77,2.64,1.13,1.571,47.4,2.23,2.36,1.429,M2
Sep 22,Baylor University,University of New Mexico,4,6,Loss,0.87,-0.24,1.11,-0.436,13.5,3.13,6.24,0.436,M2
Sep 22,The College of New Jersey,Bryn Athyn College,5,7,Loss,2.3,1.87,0.43,-0.559,17.5,2.7,5.13,0.559,M2
Sep 22,Army (West Point),Marist College,5,3,Win,-0.65,1.19,-1.83,0.212,93.7,5.65,1.81,2.788,M2
Sep 22,Saint Anselm College,Sacred Heart University,3,4,OT Loss,-0.48,-1.6,1.12,-0.032,33.6,3.48,4.6,1.032,M2
Sep 22,Sacred Heart University,Providence College,3,2,Win,-1.59,-1.32,-0.27,0.967,68.6,4.59,3.32,2.033,M2
Sep 22,College of The Holy Cross,University of Massachusetts Lowell,6,2,Win,-1.97,-0.86,-1.11,0.133,96.1,7.97,2.86,2.867,M2
Sep 25,University of Wisconsin Eau Claire,University of Minnesota,2,10,Loss,0.47,5.25,-4.78,-0.27,8,1.53,4.75,0.27,M2
Sep 26,University of Dayton,Ohio University,1,5,Loss,-0.35,0.17,-0.52,-0.213,6.2,1.35,4.83,0.213,M2
Sep 26,University of Providence,Metropolitan State University Denver,7,2,Win,1.43,-2.87,4.3,1.235,59.2,5.57,4.87,1.765,M2
Sep 26,University of Montana,University of Denver,5,2,Win,0.29,-2.08,2.37,1.242,59,4.71,4.08,1.758,M2
Sep 26,Marquette University,Purdue University Northwest,5,3,Win,1.81,-0.31,2.12,1.557,48,3.19,3.31,1.443,M2
Sep 26,Grand Canyon University,Utah State University ,2,2,Tie,-2.72,-2.97,0.26,0.102,46.4,4.72,4.97,1.398,M2
Sep 26,Montana State University,Colorado State University,9,1,Win,-1.72,-1.13,-0.6,0.002,100,10.72,2.13,2.998,M2
Sep 27,Aurora University,University of Wisconsin Milwaukee,5,4,OT Win,-0.79,1.9,-2.69,-0.563,86.6,4.79,2.1,2.563,M2
Sep 27,Stevenson University,James Madison University,3,2,Win,0.44,-0.93,1.37,1.689,43.3,2.56,2.93,1.311,M2
Sep 27,Clarkson University,Marist College,11,0,Win,5.93,-2.81,8.74,0.613,80.7,5.07,2.81,2.387,M2
Sep 27,Lake Superior State University,Michigan Technological University,3,1,Win,-0.1,-1.03,0.93,0.948,69.6,3.1,2.03,2.052,M2
Sep 27,University of Vermont,Rensselaer Polytechnic Institute,3,4,Loss,-0.93,-0.88,-0.05,-1.117,36.6,3.93,4.88,1.117,M2
Sep 27,Central Michigan University,Indiana Tech,4,2,Win,-0.01,-1.63,1.62,1.333,55.9,4.01,3.63,1.667,M2
Sep 27,Stockton University,The College of New Jersey,5,2,Win,-1.25,-0.52,-0.73,0.282,91.5,6.25,2.52,2.718,M2
Sep 27,University of Pennsylvania,Rider University,3,6,Loss,0.66,-1.25,1.92,-0.132,3.9,2.34,7.25,0.132,M2
Sep 27,Virginia Tech,University of North Carolina Charlotte,7,0,Win,-1.11,-1.15,0.05,0.013,99.6,8.11,1.15,2.987,M2
Sep 27,West Chester University,Seton Hall University,17,1,Win,10.84,-0.33,11.17,0.087,97.6,6.16,1.33,2.913,M2
Sep 27,University of Massachusetts Amherst,Bentley University,3,5,Loss,-0.04,1.08,-1.11,-1.099,35.9,3.04,3.92,1.099,M2
Sep 27,University of Louisville,University of Kentucky,3,2,OT Win,-1.17,-1.31,0.15,0.57,47.5,3.17,3.31,1.43,M2
Sep 27,University of Iowa,University of Arkansas,3,4,Loss,-0.06,1.38,-1.44,-1.724,58,3.06,2.62,1.724,M2
Sep 27,South Dakota State University,University of Nebraska,5,1,Win,-4.8,-0.55,-4.25,0.003,99.9,9.8,1.55,2.997,M2
Sep 27,University of North Dakota,North Dakota State University,1,8,Loss,-1.01,2.86,-3.86,-0.336,10.1,2.01,5.14,0.336,M2
Sep 27,Bethel University,Bemidji State University,9,2,Win,0.15,0.2,-0.05,0.018,99.5,8.85,1.8,2.982,M2
Sep 27,Waldorf University,University of Jamestown,0,10,Loss,-1.88,4.61,-6.5,-0.264,7.9,1.88,5.39,0.264,M2
Sep 27,University of Minnesota,University of Saint Thomas,7,2,Win,4.6,-1.04,5.65,1.832,38.2,2.4,3.04,1.168,M2
Sep 27,University of Missouri,Oklahoma State University,6,2,Win,1.3,0.47,0.82,0.278,91.8,4.7,1.53,2.722,M2
Sep 27,North Carolina State University,University of South Carolina,4,3,Win,0.12,-0.04,0.16,1.119,63.4,3.88,3.04,1.881,M2
Sep 27,University of Wisconsin Oshkosh,University of Wisconsin Eau Claire,0,4,Loss,-2.91,-0.01,-2.9,-1.005,32.6,2.91,4.01,1.005,M2
Sep 27,Marquette University,Purdue University Northwest,3,4,OT Loss,-0.19,-0.31,0.12,-0.443,48,3.19,3.31,1.443,M2
Sep 27,Saint Anselm College,College of The Holy Cross,0,5,Loss,-4,-1.7,-2.31,-0.58,18.4,4,6.7,0.58,M2
Sep 27,University of Maryland,Millersville University,9,8,OT Win,4.45,5.73,-1.28,-0.118,71.8,3.55,2.27,2.118,M2
Sep 27,Miami University,Ohio State University,7,3,Win,2.25,1.13,1.13,0.373,88.7,4.75,1.87,2.627,M2
Sep 27,University of Montana,Metropolitan State University Denver,5,3,Win,0.21,-1.76,1.97,1.489,50.4,4.79,4.76,1.511,M2
Sep 27,University of New Mexico,Grand Canyon University,3,4,Loss,0.05,-1.08,1.13,-0.662,20.9,2.95,5.08,0.662,M2
Sep 27,University of Providence,Colorado State University,5,4,Win,-4.29,1.37,-5.66,0.035,99,9.29,2.63,2.965,M2
Sep 27,Arizona State University,Utah State University ,3,1,Win,-1.39,-4.5,3.12,1.928,35.1,4.39,5.5,1.072,M2
Sep 27,Weber State University,University of Utah,2,3,Loss,-4.44,-2.07,-2.37,-1.994,67.1,6.44,5.07,1.994,M2
Sep 27,University of Michigan,University of Cincinnati,3,0,Win,0.24,-3.08,3.32,1.659,44.4,2.76,3.08,1.341,M2
Sep 27,University of Texas,East Texas Baptist University,4,5,OT Loss,-1.16,1.44,-2.6,-1.497,84.4,5.16,2.56,2.497,M2
Sep 27,University of North Texas,Texas A&M University,9,8,Win,6.8,4.08,2.73,2.285,22.5,2.2,3.92,0.715,M2
Sep 27,Montana State University,University of Denver,4,1,Win,-4.07,-2.38,-1.69,0.191,94.2,8.07,3.38,2.809,M2
Sep 27,DePaul University,Roosevelt University,7,1,Win,3.05,-0.66,3.72,0.482,85.3,3.95,1.66,2.518,M2
Sep 27,University of North Carolina Wilmington,Rowan University,7,2,Win,3.46,-1.81,5.27,1.621,45.7,3.54,3.81,1.379,M2
Sep 27,University of Colorado,Augustana University,7,2,Win,-1.14,-0.31,-0.83,0.068,98,8.14,2.31,2.932,M2
Sep 27,Central Connecticut State University,University of Connecticut,1,8,Loss,-1.21,1.29,-2.5,-0.165,4.9,2.21,6.71,0.165,M2
Sep 27,Lindenwood University,Indiana University,7,1,Win,2.11,-0.54,2.65,0.253,92.6,4.89,1.54,2.747,M2
Sep 27,University of North Carolina Chapel Hill,University of Delaware,9,2,Win,3.63,-0.55,4.18,0.454,86,5.37,2.55,2.546,M2
Sep 27,Boise State University,Montana Tech,12,0,Win,2.19,-1.47,3.65,0.003,99.9,9.81,1.47,2.997,M2
Sep 27,University of Washington,Washington State University,9,2,Win,2.92,-0.07,2.99,0.21,93.8,6.08,2.07,2.79,M2
Sep 27,California State University Northridge,Loyola Marymount University,4,0,Win,1.33,-6.34,7.67,2.699,9.1,2.67,6.34,0.301,M2
Sep 28,University of Minnesota,University of Saint Thomas,2,5,Loss,-0.4,1.96,-2.35,-1.168,38.2,2.4,3.04,1.168,M2
Sep 28,Lake Superior State University,Michigan Technological University,5,7,Loss,1.9,4.97,-3.07,-2.052,69.6,3.1,2.03,2.052,M2
Sep 28,Clarkson University,Marist College,1,3,Loss,-4.07,0.19,-4.26,-2.387,80.7,5.07,2.81,2.387,M2
Sep 28,University of Iowa,University of Arkansas,6,2,Win,2.94,-0.62,3.56,1.276,58,3.06,2.62,1.724,M2
Sep 28,Saint Anselm College,University of Massachusetts Lowell,4,2,Win,-2.41,-1.9,-0.51,0.621,80.3,6.41,3.9,2.379,M2
Sep 28,Waldorf University,University of Jamestown,1,8,Loss,-0.88,2.61,-3.5,-0.264,7.9,1.88,5.39,0.264,M2
Sep 28,Schoolcraft College,Trine University,5,2,Win,2.05,-0.57,2.62,1.304,57,2.95,2.57,1.696,M2
Sep 28,University of Wisconsin Oshkosh,University of Wisconsin Eau Claire,3,5,Loss,0.09,0.99,-0.9,-1.005,32.6,2.91,4.01,1.005,M2
Sep 28,South Dakota State University,University of Nebraska,13,0,Win,3.2,-1.55,4.75,0.003,99.9,9.8,1.55,2.997,M2
Sep 28,Millersville University,University of Maryland,2,5,Loss,-0.36,1.6,-1.96,-0.991,32,2.36,3.4,0.991,M2
Sep 28,University of North Carolina Wilmington,University of Delaware,5,1,Win,0.9,-2.19,3.09,1.099,64.1,4.1,3.19,1.901,M2
Sep 28,Lindenwood University,Indiana University,5,4,OT Win,-0.89,2.46,-3.35,-0.747,92.6,4.89,1.54,2.747,M2
Sep 28,Indiana Tech,Central Michigan University,3,2,Win,-0.78,-1.84,1.06,1.525,49.1,3.78,3.84,1.475,M2
Sep 28,Siena College,Roger Williams University,5,6,OT Loss,2.69,1.67,1.02,0.008,32,2.31,3.33,0.992,M2
Sep 28,Boston University,Army (West Point),3,4,Loss,-0.49,0.41,-0.9,-1.454,48.4,3.49,3.59,1.454,M2
Sep 28,Saint Josephs University,Drexel University,5,3,Win,-1.44,0.76,-2.19,0.2,94,6.44,2.24,2.8,M2
Sep 28,Ohio State University,Miami University,3,7,Loss,1.05,2.45,-1.4,-0.441,13.5,1.95,4.55,0.441,M2
Sep 28,University of North Dakota,North Dakota State University,2,4,Loss,-0.01,-1.14,1.14,-0.336,10.1,2.01,5.14,0.336,M2
Sep 28,Virginia Tech,University of North Carolina Charlotte,9,1,Win,0.89,-0.15,1.05,0.013,99.6,8.11,1.15,2.987,M2
Sep 28,High Point University,Elon University,9,2,Win,0.24,0.8,-0.55,0.007,99.8,8.76,1.2,2.993,M2
Sep 28,Stockton University,University of Pennsylvania,2,3,Loss,-1.94,-2.05,0.11,-1.057,34.5,3.94,5.05,1.057,M2
Sep 28,University of Vermont,Rensselaer Polytechnic Institute,3,6,Loss,-0.93,1.12,-2.05,-1.117,36.6,3.93,4.88,1.117,M2
Sep 28,University of Texas,East Texas Baptist University,8,5,Win,2.84,2.44,0.4,0.503,84.4,5.16,2.56,2.497,M2
Sep 28,Montana State University,Metropolitan State University Denver,3,1,Win,-5.16,-2.94,-2.22,0.27,91.7,8.16,3.94,2.73,M2
Sep 28,University of Wyoming,Augustana University,6,3,Win,-0.22,-0.94,0.72,0.685,78.1,6.22,3.94,2.315,M2
Sep 28,Southern New Hampshire University,Bridgewater State University,6,3,Win,0.43,-0.54,0.97,0.734,76.5,5.57,3.54,2.266,M2
Sep 28,University of Missouri,Oklahoma State University,10,3,Win,5.3,1.47,3.82,0.278,91.8,4.7,1.53,2.722,M2
Sep 28,Roosevelt University,DePaul University,2,0,Win,0.26,-3.78,4.05,2.443,17.2,1.74,3.78,0.557,M2
Sep 28,Montclair State University,West Chester University,4,2,Win,0.02,-1.07,1.09,1.09,64.4,3.98,3.07,1.91,M2
Sep 28,University of Wisconsin Milwaukee,Aurora University,1,7,Loss,-1.19,2.4,-3.6,-0.516,16,2.19,4.6,0.516,M2
Sep 28,Seton Hall University,Bryn Athyn College,1,0,Win,-1.61,-3.18,1.57,1.786,39.9,2.61,3.18,1.214,M2
Sep 28,University of Providence,University of Denver,3,2,Win,-2.48,-2.18,-0.3,0.999,67.4,5.48,4.18,2.001,M2
Sep 28,University of New Mexico,Grand Canyon University,3,2,OT Win,-0.95,-3.08,2.13,1.338,20.9,2.95,5.08,0.662,M2
Sep 28,University of North Texas,Texas A&M University,2,8,Loss,-0.2,4.08,-4.27,-0.715,22.5,2.2,3.92,0.715,M2
Sep 28,University of Montana,Colorado State University,6,2,Win,-2.54,-0.57,-1.97,0.065,98.1,8.54,2.57,2.935,M2
Sep 28,Boise State University,Montana Tech,16,1,Win,6.19,-0.47,6.65,0.003,99.9,9.81,1.47,2.997,M2
