Date,Rank,Team,Power Rating,Offense Rank,Defense Rank,Off_rating,Def_rating
2023-10-11,4,Indiana Tech,4.279,4,5,6.0339788089707875,1.7550352655683994
2023-10-11,5,Minot State University,4.115,5,4,5.831659619929483,1.7167980396946914
2023-10-11,6,Maryville University,3.206,6,7,5.287220216278994,2.080911358874009
2023-10-11,7,University of Michigan,2.576,7,8,4.710733501913122,2.1348405307993454
2023-10-11,8,McKendree University,2.573,10,6,4.458367326825776,1.8855733725313417
2023-10-11,9,Arizona State University,2.164,8,11,4.587364282713751,2.423253239078846
2023-10-11,10,University of Michigan Dearborn,2.068,9,13,4.534848285139432,2.467266730446726
2023-10-11,11,Niagara University,1.798,11,16,4.342076234628132,2.5444790944997284
2023-10-11,12,Miami University,1.762,12,14,4.2392299144318155,2.4771406989574243
2023-10-11,13,University of Jamestown,1.668,13,9,3.8890022308083054,2.2213340771701975
2023-10-11,14,University of Massachusetts Amherst,1.573,14,10,3.8127420513370103,2.23947833158002
2023-10-11,15,University of Minnesota,1.142,18,12,3.5674063483494534,2.4249088670669003
2023-10-11,16,Michigan State University,0.941,19,17,3.552272817089487,2.611197559232228
2023-10-11,17,Lindenwood University,0.782,20,15,3.293920935192167,2.512036932828304
2023-10-11,18,Grand Valley State University,0.651,16,18,3.655706365274158,3.0049510897747926
2023-10-11,19,Lake Superior State University,0.475,17,19,3.6050860093199226,3.1298715051977695
2023-10-11,20,University of Utah,0.058,15,24,3.701831246851687,3.643766688195478
2023-10-11,21,Grand Canyon University,-0.104,24,20,3.0346860957076336,3.1383907369237334
2023-10-11,22,Concordia University Ann Arbor,-0.119,22,22,3.2388801223077155,3.3580147497168316
2023-10-11,23,Aquinas College,-0.604,26,23,2.7999439064743203,3.403589931963849
2023-10-11,24,University of Rhode Island,-0.887,27,21,2.455828265410478,3.342962469625218
2023-10-11,25,University of Colorado,-1.124,23,26,3.146632456521933,4.270653123159281
2023-10-11,26,Penn State University,-1.159,25,25,2.8943328308281373,4.053338858788397
2023-10-11,27,Colorado State University,-1.38,21,27,3.2505708555973705,4.630796812656061
2023-10-11,28,University of Denver,-3.645,28,28,2.297286465445207,5.941810893015275
2023-10-11,29,Davenport University,-5.3,29,29,1.6716754046539952,6.9720582870949634
2023-10-11,30,Montana State University,-8.408,30,30,1.2852517695848296,9.693552279704695
2023-10-11,31,University of Wyoming,-15.552,31,31,0.983198518648528,16.53522311053702
